Time,Lat,Long,Altitude,Speed o.g.,SS-RSRP,SS-SINR,SS-RSRQ,Num Beams,Beam Index,Net PDSCH Thp​ (PCell),Bandwidth DL,BLER,Num PDSCH Carrier,Net PUSCH Thp,TxPower​ (PCell),Bandwidth UL,Num PUSCH Carrier,Retransmission,PUCCH Tx power,PLMNID (MCC/MNC),Technology,Data technology,RF Band,PCI
2021-07-15 09:05:10.520,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-15 09:05:10.530,,,,,,,,,,,,,,,,,,,0,,,,,
2021-07-15 09:05:10.940,,,,,,,,,,,,,,,,,,,0,,LTE,LTE,,
2021-07-15 09:05:11.205,,,,,,,,,,,,,,,,,,,-2,,LTE,LTE,,
2021-07-15 09:05:11.275,,,,,,,,,,,98.28,,,,,98.28,,,-2,,LTE,LTE,n78 - 3500 (TDD),64
2021-07-15 09:05:11.275,,,,,,,,3,,,98.28,,,,,98.28,,,-2,,LTE,LTE,n78 - 3500 (TDD),64
2021-07-15 09:05:11.330,,,,,,,,3,,,98.28,,,,,98.28,,,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:11.330,,,,,,,,3,,,98.28,,1,,,98.28,,,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:11.330,,,,,,,,3,,0.0,98.28,,1,,,98.28,,,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:11.335,,,,,,,,3,,0.0,98.28,,1,,15.2,98.28,,,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:11.335,61.453075,23.844853,204.5,0,,,,3,,0.0,98.28,,1,,15.2,98.28,,,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:11.340,61.453075,23.844853,204.5,0,-108.2,,-10.8,3,4,0.0,98.28,,1,,15.2,98.28,,,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:11.360,61.453075,23.844853,204.5,0,-108.2,,-10.8,3,4,0.004,98.28,0.0,1,,15.2,98.28,,,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:11.475,61.453075,23.844853,204.5,0,-108.2,,-10.8,3,4,0.004,98.28,0.0,1,,14.8,98.28,,,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:11.710,61.453075,23.844853,204.5,0,-108.2,,-10.8,3,4,0.004,98.28,0.0,1,,14.8,98.28,,,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:11.835,61.453075,23.844853,204.5,0,-111.3,8.7,-11.1,3,4,0.004,98.28,0.0,1,,14.8,98.28,,,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:11.995,61.453075,23.844853,204.5,0,-111.3,8.7,-11.1,3,4,0.004,98.28,0.0,1,,14.8,98.28,1,,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:11.995,61.453075,23.844853,204.5,0,-111.3,8.7,-11.1,3,4,0.004,98.28,0.0,1,0.0,14.8,98.28,1,,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:12.20,61.453075,23.844853,204.5,0,-111.3,8.7,-11.1,3,4,0.0,98.28,0.0,1,0.0,14.8,98.28,1,,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:12.20,61.453075,23.844853,204.5,0,-111.3,8.7,-11.1,3,4,0.0,98.28,0.0,1,0.0,15.8,98.28,1,,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:12.25,61.453075,23.844853,204.5,0,-111.3,8.7,-11.1,3,4,0.0,98.28,0.0,1,0.004,15.8,98.28,1,0.0,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:12.210,61.453075,23.844853,204.5,0,-111.3,8.7,-11.1,3,4,0.0,98.28,0.0,1,0.004,15.8,98.28,1,0.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:12.220,61.453075,23.844853,204.5,0,-111.3,8.7,-11.1,3,4,0.0,98.28,0.0,1,0.004,15.0,98.28,1,0.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:12.310,61.453075,23.844853,204.5,0,-111.3,8.7,-11.1,3,4,0.0,98.28,0.0,1,0.004,15.0,98.28,1,0.0,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:12.315,61.453075,23.844853,204.5,0,-111.9,11.5,-10.9,3,4,0.0,98.28,0.0,1,0.004,15.0,98.28,1,0.0,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:12.480,61.453075,23.844853,204.5,0,-111.9,11.5,-10.9,3,4,0.053,98.28,20.0,1,0.004,15.0,98.28,1,0.0,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:12.525,61.453075,23.844853,204.5,0,-111.9,11.5,-10.9,3,4,0.053,98.28,20.0,1,0.132,15.0,98.28,1,8.2,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:12.820,61.453075,23.844853,204.5,0,-111.9,11.5,-10.9,3,4,0.053,98.28,20.0,1,0.132,15.0,98.28,1,8.2,4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:12.955,61.453075,23.844853,204.5,0,-111.3,12.3,-10.9,3,4,0.053,98.28,20.0,1,0.132,15.0,98.28,1,8.2,4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:12.975,61.453075,23.844853,204.5,0,-111.3,12.3,-10.9,3,4,0.053,98.28,0.0,1,0.132,15.0,98.28,1,8.2,4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:13.20,61.453075,23.844853,204.5,0,-111.3,12.3,-10.9,3,4,0.053,98.28,0.0,1,0.331,15.0,98.28,1,5.2,4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:13.440,61.453075,23.844853,204.5,0,-111.2,12.1,-10.9,3,4,0.053,98.28,0.0,1,0.331,15.0,98.28,1,5.2,4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:13.475,61.453075,23.844853,204.5,0,-111.2,12.1,-10.9,3,4,0.044,98.28,0.0,1,0.331,15.0,98.28,1,5.2,4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:13.520,61.453075,23.844853,204.5,0,-111.2,12.1,-10.9,3,4,0.044,98.28,0.0,1,0.421,15.0,98.28,1,5.7,4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:13.560,61.453075,23.844853,204.5,0,-111.2,12.1,-10.9,3,4,0.044,98.28,0.0,1,0.421,,98.28,1,5.7,,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:13.745,61.453075,23.844853,204.5,0,-111.2,12.1,-10.9,3,4,0.044,98.28,0.0,1,0.421,17.0,98.28,1,5.7,,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:13.820,61.453075,23.844853,204.5,0,-111.2,12.1,-10.9,3,4,0.044,98.28,0.0,1,0.421,17.0,98.28,1,5.7,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:13.920,61.453075,23.844853,204.5,0,-111.2,12.1,-10.9,3,4,0.033,98.28,0.0,1,0.421,17.0,98.28,1,5.7,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:13.960,61.453075,23.844853,204.5,0,-114.0,7.5,-11.2,3,4,0.033,98.28,0.0,1,0.421,17.0,98.28,1,5.7,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:14.20,61.453075,23.844853,204.5,0,-114.0,7.5,-11.2,3,4,0.033,98.28,0.0,1,0.411,17.0,98.28,1,7.6,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:14.320,61.453075,23.844853,204.5,0,-114.0,7.5,-11.2,3,4,0.033,98.28,0.0,1,0.411,17.0,98.28,1,7.6,4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:14.420,61.453075,23.844853,204.5,0,-114.0,7.5,-11.2,3,4,0.038,98.28,0.0,1,0.411,17.0,98.28,1,7.6,4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:14.440,61.453075,23.844853,204.5,0,-114.7,8.6,-11.3,3,4,0.038,98.28,0.0,1,0.411,17.0,98.28,1,7.6,4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:14.525,61.453075,23.844853,204.5,0,-114.7,8.6,-11.3,3,4,0.038,98.28,0.0,1,0.381,17.0,98.28,1,7.8,4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:14.770,61.453075,23.844853,204.5,0,-114.7,8.6,-11.3,3,4,0.038,98.28,0.0,1,0.381,14.7,98.28,1,7.8,4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:14.855,61.453075,23.844853,204.5,0,-114.7,8.6,-11.3,3,4,0.038,98.28,0.0,1,0.381,14.7,98.28,1,7.8,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:14.910,61.453075,23.844853,204.5,0,-114.7,8.6,-11.3,3,4,0.102,98.28,0.0,1,0.381,14.7,98.28,1,7.8,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:14.955,61.453075,23.844853,204.5,0,-114.5,7.8,-11.2,3,4,0.102,98.28,0.0,1,0.381,14.7,98.28,1,7.8,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:15.25,61.453075,23.844853,204.5,0,-114.5,7.8,-11.2,3,4,0.102,98.28,0.0,1,0.645,14.7,98.28,1,5.6,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:15.335,61.453075,23.844853,204.5,0,-114.5,7.8,-11.2,3,4,0.102,98.28,0.0,1,0.645,14.7,98.28,1,5.6,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:15.420,61.453075,23.844853,204.5,0,-114.5,7.8,-11.2,3,4,0.103,98.28,0.0,1,0.645,14.7,98.28,1,5.6,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:15.455,61.453075,23.844853,204.5,0,-115.0,7.9,-11.4,3,4,0.103,98.28,0.0,1,0.645,14.7,98.28,1,5.6,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:15.500,61.453075,23.844853,204.5,0,-115.0,7.9,-11.4,3,4,0.103,98.28,0.0,1,0.645,15.0,98.28,1,5.6,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:15.520,61.453075,23.844853,204.5,0,-115.0,7.9,-11.4,3,4,0.103,98.28,0.0,1,0.616,15.0,98.28,1,8.5,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:15.920,61.453075,23.844853,204.5,0,-115.0,7.9,-11.4,3,4,0.072,98.28,0.0,1,0.616,15.0,98.28,1,8.5,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:15.965,61.453075,23.844853,204.5,0,-116.0,6.6,-11.6,3,4,0.072,98.28,0.0,1,0.616,15.0,98.28,1,8.5,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:16.20,61.453075,23.844853,204.5,0,-116.0,6.6,-11.6,3,4,0.072,98.28,0.0,1,0.555,15.0,98.28,1,11.0,2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:16.395,61.453075,23.844853,204.5,0,-116.0,6.6,-11.6,3,4,0.072,98.28,0.0,1,0.555,15.0,98.28,1,11.0,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:16.415,61.453075,23.844853,204.5,0,-116.0,6.6,-11.6,3,4,0.441,98.28,0.0,1,0.555,15.0,98.28,1,11.0,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:16.475,61.453075,23.844853,204.5,0,-115.6,7.4,-11.5,3,4,0.441,98.28,0.0,1,0.555,15.0,98.28,1,11.0,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:16.520,61.453075,23.844853,204.5,0,-115.6,7.4,-11.5,3,4,0.441,98.28,0.0,1,0.382,15.0,98.28,1,7.6,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:16.545,61.453075,23.844853,204.5,0,-115.6,7.4,-11.5,3,4,0.441,98.28,0.0,1,0.382,19.9,98.28,1,7.6,1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:16.895,61.453075,23.844853,204.5,0,-115.6,7.4,-11.5,3,4,0.441,98.28,0.0,1,0.382,19.9,98.28,1,7.6,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:16.920,61.453075,23.844853,204.5,0,-115.6,7.4,-11.5,3,4,0.714,98.28,0.0,1,0.382,19.9,98.28,1,7.6,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:16.985,61.453075,23.844853,204.5,0,-115.1,7.0,-11.3,3,4,0.714,98.28,0.0,1,0.382,19.9,98.28,1,7.6,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:17.20,61.453075,23.844853,204.5,0,-115.1,7.0,-11.3,3,4,0.714,98.28,0.0,1,0.347,19.9,98.28,1,3.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:17.45,61.453075,23.844853,204.5,0,-115.1,7.0,-11.3,3,4,0.714,98.28,0.0,1,0.347,19.8,98.28,1,3.0,-2,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:17.395,61.453075,23.844853,204.5,0,-115.1,7.0,-11.3,3,4,0.714,98.28,0.0,1,0.347,19.8,98.28,1,3.0,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:17.415,61.453075,23.844853,204.5,0,-115.1,7.0,-11.3,3,4,0.753,98.28,0.0,1,0.347,19.8,98.28,1,3.0,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:17.495,61.453075,23.844853,204.5,0,-115.4,6.9,-11.4,3,4,0.753,98.28,0.0,1,0.347,19.8,98.28,1,3.0,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:17.520,61.453075,23.844853,204.5,0,-115.4,6.9,-11.4,3,4,0.753,98.28,0.0,1,0.333,19.8,98.28,1,7.5,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:17.540,61.453075,23.844853,204.5,0,-115.4,6.9,-11.4,3,4,0.753,98.28,0.0,1,0.333,19.9,98.28,1,7.5,-4,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:17.895,61.453075,23.844853,204.5,0,-115.4,6.9,-11.4,3,4,0.753,98.28,0.0,1,0.333,19.9,98.28,1,7.5,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:17.915,61.453075,23.844853,204.5,0,-115.4,6.9,-11.4,3,4,0.854,98.28,0.0,1,0.333,19.9,98.28,1,7.5,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:17.995,61.453075,23.844853,204.5,0,-115.9,5.5,-11.5,3,4,0.854,98.28,0.0,1,0.333,19.9,98.28,1,7.5,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:18.20,61.453075,23.844853,204.5,0,-115.9,5.5,-11.5,3,4,0.854,98.28,0.0,1,0.344,19.9,98.28,1,5.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:18.45,61.453075,23.844853,204.5,0,-115.9,5.5,-11.5,3,4,0.854,98.28,0.0,1,0.344,20.0,98.28,1,5.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:18.355,61.453075,23.844853,204.5,0,-115.9,5.5,-11.5,3,4,0.709,98.28,0.0,1,0.344,20.0,98.28,1,5.0,-3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:18.395,61.453075,23.844853,204.5,0,-115.9,5.5,-11.5,3,4,0.709,98.28,0.0,1,0.344,20.0,98.28,1,5.0,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:18.500,61.453075,23.844853,204.5,0,-115.9,5.5,-11.5,3,4,0.709,98.28,0.0,1,0.344,19.7,98.28,1,5.0,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:18.505,61.453075,23.844853,204.5,0,-117.3,5.2,-12.0,3,4,0.709,98.28,0.0,1,0.344,19.7,98.28,1,5.0,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:18.520,61.453075,23.844853,204.5,0,-117.3,5.2,-12.0,3,4,0.709,98.28,0.0,1,0.358,19.7,98.28,1,14.5,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:18.855,61.453075,23.844853,204.5,0,-117.3,5.2,-12.0,3,4,0.276,98.28,0.0,1,0.358,19.7,98.28,1,14.5,0,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:18.900,61.453075,23.844853,204.5,0,-117.3,5.2,-12.0,3,4,0.276,98.28,0.0,1,0.358,19.7,98.28,1,14.5,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:19.5,61.453075,23.844853,204.5,0,-117.7,4.6,-12.1,3,4,0.276,98.28,0.0,1,0.358,19.7,98.28,1,14.5,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:19.20,61.453075,23.844853,204.5,0,-117.7,4.6,-12.1,3,4,0.276,98.28,0.0,1,0.387,19.7,98.28,1,5.0,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:19.345,61.453075,23.844853,204.5,0,-117.7,4.6,-12.1,3,4,0.747,98.28,0.0,1,0.387,19.7,98.28,1,5.0,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:19.515,61.453075,23.844853,204.5,0,-117.8,4.5,-12.1,3,4,0.747,98.28,0.0,1,0.387,19.7,98.28,1,5.0,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:19.520,61.453075,23.844853,204.5,0,-117.8,4.5,-12.1,3,4,0.747,98.28,0.0,1,0.364,19.7,98.28,1,12.0,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:19.850,61.453075,23.844853,204.5,0,-117.8,4.5,-12.1,3,4,0.331,98.28,0.0,1,0.364,19.7,98.28,1,12.0,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:19.995,61.453075,23.844853,204.5,0,-117.8,4.5,-12.1,3,4,0.331,98.28,0.0,1,0.364,19.6,98.28,1,12.0,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:20.10,61.453075,23.844853,204.5,0,-119.4,3.5,-12.8,3,4,0.331,98.28,0.0,1,0.364,19.6,98.28,1,12.0,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:20.20,61.453075,23.844853,204.5,0,-119.4,3.5,-12.8,3,4,0.331,98.28,0.0,1,0.375,19.6,98.28,1,9.0,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:20.335,61.453075,23.844853,204.5,0,-119.4,3.5,-12.8,3,4,0.386,98.28,0.0,1,0.375,19.6,98.28,1,9.0,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:20.520,61.453075,23.844853,204.5,0,-119.4,3.5,-12.8,3,4,0.386,98.28,0.0,1,0.403,19.6,98.28,1,6.0,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:20.520,61.453075,23.844853,204.5,0,-116.9,5.7,-12.1,3,4,0.386,98.28,0.0,1,0.403,19.6,98.28,1,6.0,-1,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
