Time,Lat,Long,Altitude,Speed o.g.,SS-RSRP,SS-SINR,SS-RSRQ,Num Beams,Beam Index,Net PDSCH Thp​ (PCell),Bandwidth DL,BLER,Num PDSCH Carrier,Net PUSCH Thp,TxPower​ (PCell),Bandwidth UL,Num PUSCH Carrier,Retransmission,PUCCH Tx power,PLMNID (MCC/MNC),Technology,Data technology,RF Band,PCI
2021-07-15 09:05:34.840,61.453075,23.844853,204.5,0,-111.8,10.6,-10.9,3,4,0.933,98.28,0.0,1,0.624,20.0,98.28,1,9.5,7,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:34.925,61.453075,23.844853,204.5,0,-111.8,10.6,-10.9,3,4,0.933,98.28,0.0,1,0.624,20.0,98.28,1,9.5,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:35.20,61.453075,23.844853,204.5,0,-111.8,10.6,-10.9,3,4,0.933,98.28,0.0,1,0.508,20.0,98.28,1,17.5,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:35.60,61.453075,23.844853,204.5,0,-110.5,11.4,-10.9,3,4,0.933,98.28,0.0,1,0.508,20.0,98.28,1,17.5,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:35.340,61.453075,23.844853,204.5,0,-110.5,11.4,-10.9,3,4,0.943,98.28,0.0,1,0.508,20.0,98.28,1,17.5,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:35.425,61.453075,23.844853,204.5,0,-110.5,11.4,-10.9,3,4,0.943,98.28,0.0,1,0.508,20.0,98.28,1,17.5,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:35.520,61.453075,23.844853,204.5,0,-110.5,11.4,-10.9,3,4,0.943,98.28,0.0,1,0.471,20.0,98.28,1,8.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:35.565,61.453075,23.844853,204.5,0,-110.1,11.8,-10.8,3,4,0.943,98.28,0.0,1,0.471,20.0,98.28,1,8.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:35.840,61.453075,23.844853,204.5,0,-110.1,11.8,-10.8,3,4,0.835,98.28,0.0,1,0.471,20.0,98.28,1,8.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:36.20,61.453075,23.844853,204.5,0,-110.1,11.8,-10.8,3,4,0.835,98.28,0.0,1,0.49,20.0,98.28,1,12.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:36.60,61.453075,23.844853,204.5,0,-111.5,9.7,-10.9,3,4,0.835,98.28,0.0,1,0.49,20.0,98.28,1,12.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:36.340,61.453075,23.844853,204.5,0,-111.5,9.7,-10.9,3,4,0.883,98.28,0.0,1,0.49,20.0,98.28,1,12.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:36.520,61.453075,23.844853,204.5,0,-111.5,9.7,-10.9,3,4,0.883,98.28,0.0,1,0.487,20.0,98.28,1,9.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:36.565,61.453075,23.844853,204.5,0,-111.6,9.9,-10.9,3,4,0.883,98.28,0.0,1,0.487,20.0,98.28,1,9.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:36.840,61.453075,23.844853,204.5,0,-111.6,9.9,-10.9,3,4,0.767,98.28,0.0,1,0.487,20.0,98.28,1,9.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:37.20,61.453075,23.844853,204.5,0,-111.6,9.9,-10.9,3,4,0.767,98.28,0.0,1,0.445,20.0,98.28,1,10.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:37.65,61.453075,23.844853,204.5,0,-111.9,11.3,-10.9,3,4,0.767,98.28,0.0,1,0.445,20.0,98.28,1,10.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:37.345,61.453075,23.844853,204.5,0,-111.9,11.3,-10.9,3,4,0.895,98.28,0.0,1,0.445,20.0,98.28,1,10.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:37.520,61.453075,23.844853,204.5,0,-111.9,11.3,-10.9,3,4,0.895,98.28,0.0,1,0.371,20.0,98.28,1,12.5,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:37.565,61.453075,23.844853,204.5,0,-112.4,10.3,-10.9,3,4,0.895,98.28,0.0,1,0.371,20.0,98.28,1,12.5,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:37.845,61.453075,23.844853,204.5,0,-112.4,10.3,-10.9,3,4,0.876,98.28,0.0,1,0.371,20.0,98.28,1,12.5,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:38.20,61.453075,23.844853,204.5,0,-112.4,10.3,-10.9,3,4,0.876,98.28,0.0,1,0.365,20.0,98.28,1,13.5,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:38.65,61.453075,23.844853,204.5,0,-111.5,10.6,-10.9,3,4,0.876,98.28,0.0,1,0.365,20.0,98.28,1,13.5,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:38.345,61.453075,23.844853,204.5,0,-111.5,10.6,-10.9,3,4,0.781,98.28,0.0,1,0.365,20.0,98.28,1,13.5,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:38.520,61.453075,23.844853,204.5,0,-111.5,10.6,-10.9,3,4,0.781,98.28,0.0,1,0.373,20.0,98.28,1,8.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:38.565,61.453075,23.844853,204.5,0,-111.0,11.0,-10.8,3,4,0.781,98.28,0.0,1,0.373,20.0,98.28,1,8.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:38.845,61.453075,23.844853,204.5,0,-111.0,11.0,-10.8,3,4,0.844,98.28,0.0,1,0.373,20.0,98.28,1,8.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:39.20,61.453075,23.844853,204.5,0,-111.0,11.0,-10.8,3,4,0.844,98.28,0.0,1,0.36,20.0,98.28,1,11.5,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:39.65,61.453075,23.844853,204.5,0,-110.9,12.4,-10.9,3,4,0.844,98.28,0.0,1,0.36,20.0,98.28,1,11.5,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:39.345,61.453075,23.844853,204.5,0,-110.9,12.4,-10.9,3,4,0.786,98.28,0.0,1,0.36,20.0,98.28,1,11.5,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:39.520,61.453075,23.844853,204.5,0,-110.9,12.4,-10.9,3,4,0.786,98.28,0.0,1,0.361,20.0,98.28,1,10.5,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:39.565,61.453075,23.844853,204.5,0,-110.0,11.3,-10.9,3,4,0.786,98.28,0.0,1,0.361,20.0,98.28,1,10.5,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:39.845,61.453075,23.844853,204.5,0,-110.0,11.3,-10.9,3,4,1.083,98.28,0.0,1,0.361,20.0,98.28,1,10.5,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:40.20,61.453075,23.844853,204.5,0,-110.0,11.3,-10.9,3,4,1.083,98.28,0.0,1,0.371,20.0,98.28,1,8.5,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:40.65,61.453075,23.844853,204.5,0,-110.3,10.0,-11.0,3,4,1.083,98.28,0.0,1,0.371,20.0,98.28,1,8.5,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:40.345,61.453075,23.844853,204.5,0,-110.3,10.0,-11.0,3,4,0.912,98.28,0.0,1,0.371,20.0,98.28,1,8.5,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:40.520,61.453075,23.844853,204.5,0,-110.3,10.0,-11.0,3,4,0.912,98.28,0.0,1,0.247,20.0,98.28,1,26.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:40.565,61.453075,23.844853,204.5,0,-112.6,7.5,-11.2,3,4,0.912,98.28,0.0,1,0.247,20.0,98.28,1,26.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:40.845,61.453075,23.844853,204.5,0,-112.6,7.5,-11.2,3,4,0.884,98.28,0.0,1,0.247,20.0,98.28,1,26.0,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:41.20,61.453075,23.844853,204.5,0,-112.6,7.5,-11.2,3,4,0.884,98.28,0.0,1,0.317,20.0,98.28,1,2.5,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:41.65,61.453075,23.844853,204.5,0,-111.1,9.3,-11.0,3,4,0.884,98.28,0.0,1,0.317,20.0,98.28,1,2.5,6,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:41.180,61.453075,23.844853,204.5,0,-111.1,9.3,-11.0,3,4,0.884,98.28,0.0,1,0.317,20.0,98.28,1,2.5,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:41.345,61.453075,23.844853,204.5,0,-111.1,9.3,-11.0,3,4,0.638,98.28,0.0,1,0.317,20.0,98.28,1,2.5,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:41.520,61.453075,23.844853,204.5,0,-111.1,9.3,-11.0,3,4,0.638,98.28,0.0,1,0.372,20.0,98.28,1,0.0,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:41.565,61.453075,23.844853,204.5,0,-110.9,9.5,-10.9,3,4,0.638,98.28,0.0,1,0.372,20.0,98.28,1,0.0,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:41.845,61.453075,23.844853,204.5,0,-110.9,9.5,-10.9,3,4,0.727,98.28,0.0,1,0.372,20.0,98.28,1,0.0,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:42.20,61.453075,23.844853,204.5,0,-110.9,9.5,-10.9,3,4,0.727,98.28,0.0,1,0.406,20.0,98.28,1,0.0,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:42.65,61.453075,23.844853,204.5,0,-109.7,10.7,-10.7,3,4,0.727,98.28,0.0,1,0.406,20.0,98.28,1,0.0,5,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:42.310,61.453075,23.844853,204.5,0,-109.7,10.7,-10.7,3,4,0.727,98.28,0.0,1,0.406,20.0,98.28,1,0.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:42.345,61.453075,23.844853,204.5,0,-109.7,10.7,-10.7,3,4,0.733,98.28,0.0,1,0.406,20.0,98.28,1,0.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:42.405,61.453075,23.844853,204.5,0,-109.7,10.7,-10.7,3,4,0.733,98.28,0.0,1,0.406,19.9,98.28,1,0.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:42.520,61.453075,23.844853,204.5,0,-109.7,10.7,-10.7,3,4,0.733,98.28,0.0,1,0.472,19.9,98.28,1,8.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:42.565,61.453075,23.844853,204.5,0,-110.2,10.0,-10.8,3,4,0.733,98.28,0.0,1,0.472,19.9,98.28,1,8.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:42.845,61.453075,23.844853,204.5,0,-110.2,10.0,-10.8,3,4,0.781,98.28,0.0,1,0.472,19.9,98.28,1,8.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:42.915,61.453075,23.844853,204.5,0,-110.2,10.0,-10.8,3,4,0.781,98.28,0.0,1,0.472,20.0,98.28,1,8.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:43.20,61.453075,23.844853,204.5,0,-110.2,10.0,-10.8,3,4,0.781,98.28,0.0,1,0.424,20.0,98.28,1,7.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:43.70,61.453075,23.844853,204.5,0,-111.9,8.0,-11.0,3,4,0.781,98.28,0.0,1,0.424,20.0,98.28,1,7.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:43.350,61.453075,23.844853,204.5,0,-111.9,8.0,-11.0,3,4,0.703,98.28,0.0,1,0.424,20.0,98.28,1,7.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:43.520,61.453075,23.844853,204.5,0,-111.9,8.0,-11.0,3,4,0.703,98.28,0.0,1,0.428,20.0,98.28,1,10.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:43.580,61.453075,23.844853,204.5,0,-111.9,8.1,-11.0,3,4,0.703,98.28,0.0,1,0.428,20.0,98.28,1,10.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:43.860,61.453075,23.844853,204.5,0,-111.9,8.1,-11.0,3,4,0.707,98.28,0.0,1,0.428,20.0,98.28,1,10.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:44.20,61.453075,23.844853,204.5,0,-111.9,8.1,-11.0,3,4,0.707,98.28,0.0,1,0.391,20.0,98.28,1,11.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:44.90,61.453075,23.844853,204.5,0,-113.4,8.1,-11.2,3,4,0.707,98.28,0.0,1,0.391,20.0,98.28,1,11.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:44.355,61.453075,23.844853,204.5,0,-113.4,8.1,-11.2,3,4,0.686,98.28,0.0,1,0.391,20.0,98.28,1,11.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:44.500,61.453075,23.844853,204.5,0,-114.8,5.9,-12.0,3,4,0.686,98.28,0.0,1,0.391,20.0,98.28,1,11.0,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:44.505,61.453075,23.844853,204.5,0,-114.8,5.9,-12.0,3,4,0.686,98.28,0.0,1,0.388,20.0,98.28,1,13.9,3,,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:44.510,61.453075,23.844853,204.5,0,-114.8,5.9,-12.0,3,4,0.686,98.28,0.0,1,0.388,20.0,98.28,1,13.9,3,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:44.720,61.453075,23.844853,204.5,0,-114.8,5.9,-12.0,3,4,0.686,98.28,0.0,1,0.388,19.5,98.28,1,13.9,3,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:44.855,61.453075,23.844853,204.5,0,-114.8,5.9,-12.0,3,4,0.157,98.28,0.0,1,0.388,19.5,98.28,1,13.9,3,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:45.5,61.453075,23.844853,204.5,0,-114.8,5.9,-12.0,3,4,0.157,98.28,0.0,1,0.388,19.5,98.28,1,13.9,2,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:45.5,61.453075,23.844853,204.5,0,-114.8,5.9,-12.0,3,4,0.157,98.28,0.0,1,0.388,15.8,98.28,1,13.9,2,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:45.5,61.453075,23.844853,204.5,0,-114.8,5.9,-12.0,3,4,0.157,98.28,0.0,1,0.249,15.8,98.28,1,4.2,2,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),64
2021-07-15 09:05:45.50,61.453075,23.844853,204.5,0,-110.6,8.4,-11.2,3,0,0.157,98.28,0.0,1,0.249,15.8,98.28,1,4.2,2,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
2021-07-15 09:05:45.360,61.453075,23.844853,204.5,0,-110.6,8.4,-11.2,3,0,0.098,98.28,0.0,1,0.249,15.8,98.28,1,4.2,2,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
2021-07-15 09:05:45.505,61.453075,23.844853,204.5,0,-110.6,8.4,-11.2,3,0,0.098,98.28,0.0,1,1.274,15.8,98.28,1,7.0,2,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
2021-07-15 09:05:45.510,61.453075,23.844853,204.5,0,-110.6,8.4,-11.2,3,0,0.098,98.28,0.0,1,1.274,20.0,98.28,1,7.0,2,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
2021-07-15 09:05:45.550,61.453075,23.844853,204.5,0,-113.8,5.6,-12.2,3,0,0.098,98.28,0.0,1,1.274,20.0,98.28,1,7.0,2,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
2021-07-15 09:05:45.805,61.453075,23.844853,204.5,0,-113.8,5.6,-12.2,3,0,0.098,98.28,0.0,1,1.274,20.0,98.28,1,7.0,1,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
2021-07-15 09:05:45.805,61.453075,23.844853,204.5,0,-113.8,5.6,-12.2,3,0,0.098,98.28,0.0,1,1.274,19.9,98.28,1,7.0,1,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
2021-07-15 09:05:45.855,61.453075,23.844853,204.5,0,-113.8,5.6,-12.2,3,0,0.176,98.28,0.0,1,1.274,19.9,98.28,1,7.0,1,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
2021-07-15 09:05:46.5,61.453075,23.844853,204.5,0,-113.8,5.6,-12.2,3,0,0.176,98.28,0.0,1,1.605,19.9,98.28,1,6.0,1,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
2021-07-15 09:05:46.50,61.453075,23.844853,204.5,0,-116.3,3.8,-13.4,3,0,0.176,98.28,0.0,1,1.605,19.9,98.28,1,6.0,1,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
2021-07-15 09:05:46.205,61.453075,23.844853,204.5,0,-116.3,3.8,-13.4,3,0,0.176,98.28,0.0,1,1.605,13.8,98.28,1,6.0,1,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
2021-07-15 09:05:46.330,61.453075,23.844853,204.5,0,-116.3,3.8,-13.4,3,0,0.097,98.28,0.0,1,1.605,13.8,98.28,1,6.0,1,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
2021-07-15 09:05:46.505,61.453075,23.844853,204.5,0,-116.3,3.8,-13.4,3,0,0.097,98.28,0.0,1,0.661,13.8,98.28,1,33.0,1,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
2021-07-15 09:05:46.555,61.453075,23.844853,204.5,0,-116.4,4.3,-13.2,3,0,0.097,98.28,0.0,1,0.661,13.8,98.28,1,33.0,1,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
2021-07-15 09:05:46.840,61.453075,23.844853,204.5,0,-116.4,4.3,-13.2,3,0,0.05,98.28,0.0,1,0.661,13.8,98.28,1,33.0,1,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
2021-07-15 09:05:47.5,61.453075,23.844853,204.5,0,-116.4,4.3,-13.2,3,0,0.05,98.28,0.0,1,0.418,13.8,98.28,1,9.0,1,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
2021-07-15 09:05:47.55,61.453075,23.844853,204.5,0,-118.8,3.5,-13.3,3,0,0.05,98.28,0.0,1,0.418,13.8,98.28,1,9.0,1,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
2021-07-15 09:05:47.360,61.453075,23.844853,204.5,0,-118.8,3.5,-13.3,3,0,0.043,98.28,0.0,1,0.418,13.8,98.28,1,9.0,1,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
2021-07-15 09:05:47.505,61.453075,23.844853,204.5,0,-118.8,3.5,-13.3,3,0,0.043,98.28,0.0,1,0.572,13.8,98.28,1,0.0,1,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
2021-07-15 09:05:47.555,61.453075,23.844853,204.5,0,-118.8,3.7,-13.3,3,0,0.043,98.28,0.0,1,0.572,13.8,98.28,1,0.0,1,244/12,LTE,LTE-5GNR,n78 - 3500 (TDD),87
